Gene_id	InterPro_description	Pan_gene_category	πN	πS	πN / πS
Sro482_g151850	-	Core	0.007505086380597	0.032940541436464	0.22783737161919
Sro482_g151860	Winged helix-like DNA-binding domain superfamily (IPR036388); Heat shock transcription factor family (IPR027725); Heat shock factor (HSF)-type, DNA-binding (IPR000232); Winged helix DNA-binding domain superfamily (IPR036390)	Core	0.002252271053272	0.021151463533569	0.10648298873963
Sro482_g151870	-	Core	0.004963127806046	0.016552704453049	0.299837879672394
Sro482_g151880	Helicase, C-terminal (IPR001650); DEAD/DEAH box helicase domain (IPR011545); RNA helicase, DEAD-box type, Q motif (IPR014014); Helicase superfamily 1/2, ATP-binding domain (IPR014001); P-loop containing nucleoside triphosphate hydrolase (IPR027417)	Core	0.001098739186572	0.040678258551308	0.027010477481137
Sro482_g151890	Tetratricopeptide-like helical domain superfamily (IPR011990); Tetratricopeptide repeat (IPR019734); Tetratricopeptide repeat-containing domain (IPR013026)	Core	0.003290041666667	0.015108910441767	0.217755057808252
Sro482_g151900	Winged helix-like DNA-binding domain superfamily (IPR036388); Heat shock transcription factor family (IPR027725); Heat shock factor (HSF)-type, DNA-binding (IPR000232); Winged helix DNA-binding domain superfamily (IPR036390)	Core	0.004320773280332	0.021911707202881	0.197190170547905
Sro482_g151910	ShKT domain (IPR003582)	Core	0.002649467567568	0.038416790217392	0.068966396010048
Sro482_g151920	Alpha-ketoglutarate-dependent dioxygenase AlkB-like superfamily (IPR037151); Alpha-ketoglutarate-dependent dioxygenase alkB homologue 7 (IPR032870)	Core	0.001733616214119	0.029066085111663	0.059643952993995
Sro482_g151930	Protein of unknown function DUF423 (IPR006696)	Dispensable	No data	No data	No data
Sro482_g151940	Polycystin cation channel, PKD1/PKD2 (IPR013122)	Dispensable	No data	No data	No data
Sro483_g151950	Papain-like cysteine peptidase superfamily (IPR038765)	Dispensable	No data	No data	No data
Sro483_g151960	-	Core	No data	No data	No data
Sro483_g151970	C2 domain superfamily (IPR035892); C2 domain (IPR000008)	Core	0.004010034499754	0.013524222030981	0.296507591384367
Sro483_g151980	-	Dispensable	No data	No data	No data
Sro483_g151990	-	Dispensable	No data	No data	No data
Sro483_g152000	-	Dispensable	No data	No data	No data
Sro483_g152010	-	Dispensable	No data	No data	No data
Sro483_g152020	Ankyrin repeat-containing domain superfamily (IPR036770)	Dispensable	No data	No data	No data
Sro483_g152030	Syndetin (IPR040047); Syndetin, C-terminal (IPR019514)	Core	0.003983785848214	0.018740235509367	0.212579284087602
Sro483_g152040	-	Core	No data	No data	No data
Sro483_g152050	-	Core	0.002111834080189	0.018667840072202	0.113126857312935
Sro483_g152060	Rab-GTPase-TBC domain (IPR000195); Rab-GTPase-TBC domain superfamily (IPR035969)	Core	0.000759429445351	0.016600164893617	0.045748307334148
Sro483_g152070	-	Core	0.001857281959379	0.014992564529914	0.123880204462214
Sro483_g152080	Rhodanese-like domain superfamily (IPR036873); Rhodanese-like domain (IPR001763)	Core	0.002450982352941	0.020753532710281	0.118099524893276
Sro483_g152090	-	Core	0.008101609090909	0.008414452268603	0.962820731794894
Sro483_g152100	ABC transporter-like (IPR003439); AAA+ ATPase domain (IPR003593); P-loop containing nucleoside triphosphate hydrolase (IPR027417)	Core	0.00240199579288	0.013726141301461	0.174994249303307
Sro483_g152110	Putative amidoligase enzyme (IPR022025)	Core	0.005411031692308	0.020968848666667	0.25805096781062
Sro483_g152120	Pyridoxine kinase (IPR004625); Ribokinase-like (IPR029056); Pyridoxamine kinase/Phosphomethylpyrimidine kinase (IPR013749)	Core	0.007235910232784	0.013577702903226	0.532925951050572
Sro483_g152130	-	Core	0.003673607541899	0.018489776923077	0.19868317271662
Sro483_g152140	-	Core	0.004624594015234	0.024195784615385	0.191132219464934
Sro483_g152150	-	Core	No data	No data	No data
Sro483_g152160	Fatty acid desaturase domain (IPR005804)	Core	No data	No data	No data
Sro483_g152170	Peptidyl-prolyl cis-trans isomerase, FKBP-type (IPR023566); FKBP-type peptidyl-prolyl cis-trans isomerase domain (IPR001179)	Dispensable	No data	No data	No data
Sro484_g152180	Leucine-rich repeat domain superfamily (IPR032675)	Core	No data	No data	No data
Sro484_g152190	Leucine-rich repeat domain superfamily (IPR032675)	Core	No data	No data	No data
Sro484_g152200	-	Dispensable	No data	No data	No data
Sro484_g152210	-	Core	0.001526574111981	0.031006857604563	0.049233435114563
Sro484_g152220	C2 domain superfamily (IPR035892); C2 domain (IPR000008)	Core	0.001421800947867	0.010910538990826	0.13031445550608
Sro484_g152230	-	Core	0.009237618449198	0.004667207142857	1.97926043701219
Sro484_g152240	WD40/YVTN repeat-like-containing domain superfamily (IPR015943); WD40 repeat (IPR001680); cDENN domain (IPR001194); G-protein beta WD-40 repeat (IPR020472); WD40 repeat, conserved site (IPR019775); Tripartite DENN domain (IPR037516); WD40-repeat-containing domain (IPR017986); uDENN domain (IPR005113); WD40-repeat-containing domain superfamily (IPR036322)	Core	0.001793119696165	0.021391460051966	0.083824091100322
Sro484_g152250	Zinc finger, MIZ-type (IPR004181); Zinc finger, RING/FYVE/PHD-type (IPR013083); E3 SUMO-protein ligase Nse2 (Mms21) (IPR026846); BTB/POZ domain (IPR000210); SKP1/BTB/POZ domain superfamily (IPR011333)	Core	0.005842957630456	0.012962267588496	0.450766626330262
Sro484_g152260	Tetratricopeptide-like helical domain superfamily (IPR011990); Tetratricopeptide repeat (IPR019734); Tetratricopeptide repeat-containing domain (IPR013026)	Core	0.00206149147744	0.02787663490909	0.07395051390396
Sro484_g152270	-	Core	0.003793441955474	0.018200087576687	0.208429873729456
Sro484_g152280	-	Core	0.002041669933649	0.018492053446034	0.110407961971749
Sro484_g152281	-	Dispensable	No data	No data	No data
Sro484_g152290	-	Core	0.005127972210953	0.0072256	0.709695002623078
Sro484_g152300	-	Core	No data	No data	No data
Sro484_g152310	-	Core	No data	No data	No data
Sro484_g152320	PSI domain (IPR016201)	Core	No data	No data	No data
Sro484_g152330	-	Dispensable	No data	No data	No data
Sro484_g152340	-	Dispensable	No data	No data	No data
Sro485_g152350	Leucine-rich repeat domain superfamily (IPR032675)	Core	0.002870919287943	0.007764029047875	0.369771837565237
Sro485_g152360	-	Core	0.001784862565445	0.007221140425532	0.247171839940165
Sro485_g152370	PDZ domain (IPR001478); PDZ superfamily (IPR036034)	Core	0.000681476761619	0.043141574162679	0.015796288727191
Sro485_g152380	-	Core	0.001939640375427	0.029097096313912	0.066660960066289
Sro485_g152390	-	Core	0.004233464503533	0.012860751189785	0.329177078466107
Sro485_g152400	-	Core	0.006930447396529	0.019503314349776	0.35534716162786
Sro485_g152410	-	Core	0.001813705790906	0.034360474668275	0.052784654706187
Sro485_g152420	NADP-dependent oxidoreductase domain (IPR023210); NADP-dependent oxidoreductase domain superfamily (IPR036812); Aldo/keto reductase (IPR020471)	Core	0.002217921515562	0.034177275	0.064894627074908
Sro485_g152430	Plastid-lipid-associated protein (IPR039633); Plastid lipid-associated protein/fibrillin conserved domain (IPR006843)	Core	0.002847112567004	0.010433447197107	0.272883210430556
Sro485_g152440	Zinc finger, RING/FYVE/PHD-type (IPR013083); Zinc finger, RING-type (IPR001841)	Core	0.005005223172414	0.024062191286307	0.20801194342022
Sro485_g152450	Gamma-glutamyltranspeptidase (IPR000101); Nucleophile aminohydrolases, N-terminal (IPR029055)	Core	0.002053159007353	0.027671721845575	0.074197009452857
Sro485_g152460	-	Core	No data	No data	No data
Sro485_g152470	-	Dispensable	No data	No data	No data
Sro485_g152480	-	Dispensable	No data	No data	No data
Sro485_g152490	-	Dispensable	No data	No data	No data
Sro485_g152500	CAP superfamily (IPR035940); CAP domain (IPR014044)	Dispensable	No data	No data	No data
Sro486_g152510	-	Dispensable	No data	No data	No data
Sro486_g152520	-	Dispensable	No data	No data	No data
Sro486_g152530	-	Core	No data	No data	No data
Sro486_g152540	-	Core	0.006029113798978	0.015857172088143	0.380213682834798
Sro486_g152550	-	Core	No data	No data	No data
Sro486_g152560	Peptidase C65, otubain (IPR019400)	Core	0.002765744170328	0.01687287396789	0.163916602209633
Sro486_g152570	-	Core	0.006539805354331	0.022851423428571	0.286188095668208
Sro486_g152580	mRNA splicing factor, Cwf18 (IPR013169)	Core	0.003957588709677	0.029187333333333	0.135592678662345
Sro486_g152590	-	Core	0.002704093484419	0.030649367924528	0.088226729212749
Sro486_g152600	SIT4 phosphatase-associated protein family (IPR007587)	Core	0.002403061199385	0.01611805361471	0.149091277199369
Sro486_g152610	Chloroquine-resistance transporter-like (IPR013936)	Core	0.00221369716647	0.038319100371747	0.057770071452462
Sro486_g152620	HesB-like domain superfamily (IPR035903); FeS cluster biogenesis (IPR000361); FeS cluster insertion, C-terminal, conserved site (IPR017870); FeS cluster insertion protein (IPR016092)	Core	0.007529886297376	0.042209017699115	0.178395203391193
Sro486_g152630	Phosphatidic acid phosphatase type 2/haloperoxidase (IPR000326); Phosphatidic acid phosphatase type 2/haloperoxidase superfamily (IPR036938)	Core	0.008206787556054	0.034273045296167	0.239453117898793
Sro486_g152640	-	Core	0.006339786624828	0.014133502463054	0.448564440512949
Sro486_g152650	-	Core	0.006876085987261	0.041734303571429	0.164758613390844
Sro486_g152660	Cytochrome P450 superfamily (IPR036396); Cytochrome P450 (IPR001128); Cytochrome P450, E-class, group IV (IPR002403); Cytochrome P450, conserved site (IPR017972)	Core	0.003550894994559	0.01058047279215	0.335608347974194
Sro486_g152670	Galactose-binding-like domain superfamily (IPR008979)	Core	0.004291161763818	0.022254770773931	0.19281985904992
Sro486_g152680	-	Core	0.005500945720588	0.018640998953975	0.295099298818166
Sro486_g152690	FAD/NAD(P)-binding domain superfamily (IPR036188); Glucose Oxidase, domain 2 (IPR027424); Glucose-methanol-choline oxidoreductase, N-terminal (IPR000172); Glucose-methanol-choline oxidoreductase, C-terminal (IPR007867); Glucose-methanol-choline oxidoreductase (IPR012132)	Core	0.007228458431604	0.029782194770642	0.242710736642192
Sro486_g152700	Transcription initiation factor TFIID subunit 2 (IPR037813)	Core	0.002517985514019	0.024785734409638	0.10159011116651
Sro486_g152710	Leucine-rich repeat domain superfamily (IPR032675)	Core	0.007663087454472	0.022082625921376	0.347018850102149
Sro486_g152720	Concanavalin A-like lectin/glucanase domain superfamily (IPR013320)	Core	0.003527910179641	0.010091688854489	0.349585706665082
Sro487_g152730	NUDIX hydrolase domain (IPR000086); NUDIX hydrolase, conserved site (IPR020084); NUDIX hydrolase-like domain superfamily (IPR015797)	Core	0.000892432198953	0.018329301769912	0.048688826784327
Sro487_g152740	Peptidyl-prolyl cis-trans isomerase, FKBP-type (IPR023566); FKBP-type peptidyl-prolyl cis-trans isomerase domain (IPR001179)	Core	0.001192604651163	0.024313729411765	0.049050667257394
Sro487_g152750	NADP-dependent oxidoreductase domain (IPR023210); NADP-dependent oxidoreductase domain superfamily (IPR036812)	Core	0.002231148594378	0.034061065822785	0.065504368124764
Sro487_g152760	-	Core	0.011495174124514	0.02594273757764	0.443097961042533
Sro487_g152770	-	Core	0.007335778667446	0.030484940159046	0.240636151134749
Sro487_g152780	Transaldolase type 1 (IPR004730); Aldolase-type TIM barrel (IPR013785); Transaldolase/Fructose-6-phosphate aldolase (IPR001585); Transaldolase, active site (IPR018225)	Core	0.005781343743985	0.03733201685879	0.154862882598946
Sro487_g152790	-	Core	0.002344399694056	0.017523066873065	0.133789348122592
Sro487_g152800	Armadillo-like helical (IPR011989); Armadillo-type fold (IPR016024)	Core	0.002866886946903	0	High
Sro487_g152810	-	Core	0.005680133540373	0.018171663819096	0.312581918580497
Sro487_g152820	-	Core	No data	No data	No data
Sro487_g152830	-	Core	0.002240883118741	0.02707912	0.082753173616463
Sro487_g152840	-	Core	0.003268528431373	0.034309972649573	0.095264676097411
Sro487_g152850	Mib/herc2 domain superfamily (IPR037252); Zinc finger, RING/FYVE/PHD-type (IPR013083); Protein kinase domain (IPR000719); Serine/threonine-protein kinase, active site (IPR008271); Protein kinase, ATP binding site (IPR017441); Zinc finger, RING-type (IPR001841); Protein kinase-like domain superfamily (IPR011009)	Core	0.006917105771161	0.013917877857509	0.49699428619636
Sro487_g152860	-	Core	0.001780082947977	0.035704120941177	0.049856512387173
Sro487_g152870	NUDIX hydrolase domain (IPR000086); NUDIX hydrolase-like domain superfamily (IPR015797)	Core	0.001298701688312	0.034237007786885	0.037932686652867
Sro487_g152880	Zinc finger, RING/FYVE/PHD-type (IPR013083); E3 ubiquitin ligase RBR family (IPR031127); Zinc finger, C3HC4 RING-type (IPR018957); IBR domain (IPR002867); Zinc finger, RING-type, conserved site (IPR017907); Zinc finger, RING-type (IPR001841)	Core	0.001532350683761	0.033798667759563	0.04533760604594
Sro487_g152890	Ankyrin repeat-containing domain (IPR020683); Ankyrin repeat-containing domain superfamily (IPR036770)	Core	0.003348603473227	0.014822140664962	0.225919018643711
Sro487_g152900	-	Core	0.00310188210451	0.013461189249493	0.230431505494695
Sro487_g152910	SET domain (IPR001214); Tetratricopeptide-like helical domain superfamily (IPR011990)	Core	0.005041001979866	0.027773058531317	0.181506908005162
Sro487_g152920	Alpha-ketoglutarate-dependent dioxygenase AlkB-like superfamily (IPR037151); Alpha-ketoglutarate-dependent dioxygenase AlkB-like (IPR027450); Oxoglutarate/iron-dependent dioxygenase (IPR005123)	Core	0.002646019168591	0.0340122664	0.077796026218095
Sro487_g152930	-	Dispensable	No data	No data	No data
Sro487_g152940	WWE domain superfamily (IPR037197); Deltex family (IPR039398); WWE domain (IPR004170)	Core	0.000670090909091	0.021142755480607	0.031693641337599
Sro487_g152950	Aspartate/ornithine carbamoyltransferase superfamily (IPR036901); Aspartate carbamoyltransferase (IPR002082); Aspartate/ornithine carbamoyltransferase, carbamoyl-P binding (IPR006132); Aspartate/ornithine carbamoyltransferase, Asp/Orn-binding domain (IPR006131); Aspartate/ornithine carbamoyltransferase (IPR006130)	Core	0.003677883173077	0.03231097318117	0.113827681774077
Sro487_g152960	WWE domain superfamily (IPR037197); WWE domain (IPR004170); Peptidase S1, PA clan (IPR009003)	Core	0.002167933185437	0.037520410623946	0.057780102866276
Sro487_g152970	Zinc finger, RING/FYVE/PHD-type (IPR013083); E3 ubiquitin ligase RBR family (IPR031127); Zinc finger, RING-type (IPR001841)	Core	0.001863117490494	0.02539151943128	0.073375580990208
Sro488_g152980	GPCR family 3, GABA-B receptor (IPR002455); Solute-binding protein  family 3/N-terminal domain of MltF (IPR001638); GPCR family 3, C-terminal (IPR017978); GPCR, family 3 (IPR000337)	Core	No data	No data	No data
Sro488_g152990	-	Dispensable	No data	No data	No data
Sro488_g153000	Helicase-associated (IPR005114); High mobility group box domain superfamily (IPR036910)	Core	No data	No data	No data
Sro488_g153010	-	Dispensable	No data	No data	No data
Sro488_g153020	Ankyrin repeat-containing domain (IPR020683); Ankyrin repeat-containing domain superfamily (IPR036770)	Dispensable	No data	No data	No data
Sro488_g153030	Protein of unknown function DUF227 (IPR004119); Protein kinase-like domain superfamily (IPR011009)	Dispensable	No data	No data	No data
Sro488_g153040	Chromophore lyase CpcT/CpeT (IPR010404)	Dispensable	No data	No data	No data
Sro488_g153050	-	Dispensable	No data	No data	No data
Sro488_g153060	CHASE domain (IPR006189)	Dispensable	No data	No data	No data
Sro488_g153070	Sm-like protein Lsm7 (IPR017132); LSM domain, eukaryotic/archaea-type (IPR001163); LSM domain superfamily (IPR010920)	Dispensable	No data	No data	No data
Sro488_g153080	-	Dispensable	No data	No data	No data
Sro488_g153090	-	Dispensable	No data	No data	No data
Sro488_g153100	FAD/NAD(P)-binding domain superfamily (IPR036188); FAD dependent oxidoreductase (IPR006076)	Core	No data	No data	No data
Sro488_g153110	-	Dispensable	No data	No data	No data
Sro488_g153120	K Homology domain, type 1 superfamily (IPR036612); K Homology domain, type 1 (IPR004088); K Homology domain (IPR004087)	Core	No data	No data	No data
Sro488_g153130	Sirtuin, catalytic core small domain superfamily (IPR026591); Sirtuin family (IPR003000); Sirtuin family, catalytic core domain (IPR026590); DHS-like NAD/FAD-binding domain superfamily (IPR029035)	Core	0.003027371953578	0.024553198101266	0.123298477904687
Sro488_g153140	-	Core	0.003364739755278	0.009259792165122	0.363370980177275
Sro488_g153150	-	Core	0.00148246976381	0.021014126045016	0.070546343951422
Sro488_g153160	Basic-leucine zipper domain (IPR004827)	Core	No data	No data	No data
Sro488_g153170	Zinc finger, RING/FYVE/PHD-type (IPR013083); Zinc finger, RING-type (IPR001841)	Core	0.004405931167691	0.00650289017341	0.677534304009364
Sro488_g153180	Phytanoyl-CoA dioxygenase (IPR008775)	Core	0.002151648609832	0.02066867483077	0.104101914005114
Sro488_g153190	-	Core	No data	No data	No data
Sro489_g153200	-	Core	0.001638668478261	0.011961013876652	0.137000800697971
Sro489_g153210	-	Core	0.003389491274131	0.008206382837838	0.41303109312706
Sro489_g153220	-	Core	0.001261466743119	0.002307418530351	0.546700447502754
Sro489_g153230	-	Core	0.001045088384592	0.02295783728972	0.045522074723493
Sro489_g153240	ABC transporter permease MalE (IPR030802); ABC transporter-like (IPR003439); ABC transporter, conserved site (IPR017871); AAA+ ATPase domain (IPR003593); P-loop containing nucleoside triphosphate hydrolase (IPR027417)	Core	0.001221251896691	0.015069937296037	0.081038950109767
Sro489_g153250	-	Core	0.007332622647702	0.011495541877256	0.637866637866799
Sro489_g153260	Tetratricopeptide-like helical domain superfamily (IPR011990); WWE domain superfamily (IPR037197); WWE domain (IPR004170); Tetratricopeptide repeat (IPR019734)	Core	0.002536451468275	0.005744667258208	0.441531485509598
Sro489_g153270	Leucine-rich repeat domain superfamily (IPR032675); Leucine-rich repeat (IPR001611)	Core	No data	No data	No data
Sro489_g153280	Glutamate synthase domain (IPR002932); Aldolase-type TIM barrel (IPR013785); Glutamate synthase large subunit-like protein (IPR024188)	Core	No data	No data	No data
Sro489_g153290	-	Core	0.000787131930185	0.008521397727273	0.09237122305248
Sro489_g153300	Alpha/Beta hydrolase fold (IPR029058); Fungal lipase-like domain (IPR002921)	Core	0.000756660981623	0.027318329309142	0.027697922997413
Sro489_g153310	-	Core	0.002615157543391	0.015148626638177	0.172633309002454
Sro489_g153320	-	Core	0.001691266605166	0.011789922829582	0.143450184501845
Sro489_g153330	CRAL-TRIO lipid binding domain superfamily (IPR036865)	Core	0.001221970546737	0.017814931446541	0.068592492225081
Sro489_g153340	CRAL-TRIO lipid binding domain superfamily (IPR036865)	Core	0.00346676366843	0.0107744	0.321759324735514
Sro489_g153350	Leucine-rich repeat domain superfamily (IPR032675)	Core	0.004279418549942	0.037053009688995	0.115494492508477
Sro489_g153360	-	Core	0.003395984053156	0.014683188554217	0.231283827801887
Sro489_g153370	Hexapeptide repeat (IPR001451); Trimeric LpxA-like superfamily (IPR011004)	Core	0.000213128644501	0.020137848360656	0.010583486412465
Sro489_g153380	-	Core	0.001351765437788	0.008622038414634	0.156780261555514
Sro489_g153390	Carbohydrate sulfotransferase 8-10 (IPR018011); Sulfotransferase (IPR005331)	Core	No data	No data	No data
Sro489_g153400	-	Dispensable	No data	No data	No data
Sro49_g028450	-	Core	0.003286122557298	0.014313605113636	0.229580355976657
Sro49_g028460	TLDc domain (IPR006571)	Core	0.00720458248974	0.03284902965709	0.219324058121306
Sro49_g028470	-	Core	0.004723529540481	0.01171875	0.403074520787747
Sro49_g028480	-	Core	0.003145853193518	0.033077855481727	0.095104508672137
Sro49_g028490	SGNH hydrolase superfamily (IPR036514); Sialate O-acetylesterase domain (IPR005181)	Core	0.005403626195426	0.026756613138686	0.201954790294939
Sro49_g028500	Leucine-rich repeat domain superfamily (IPR032675)	Core	0.007018764722685	0.021649366877972	0.324201846744381
Sro49_g028510	SLBP, RNA-binding domain superfamily (IPR038294); Histone RNA stem-loop-binding protein SLBP1/SLBP2 (IPR026502); Histone RNA hairpin-binding protein, RNA-binding domain (IPR029344)	Core	0.002875073942094	0.033146665413534	0.086737954066403
Sro49_g028520	50S ribosomal protein L30e-like (IPR029064); Ribosomal protein L7Ae/L30e/S12e/Gadd45 (IPR004038); Ribosomal protein L7Ae/L8/Nhp2 family (IPR018492); H/ACA ribonucleoprotein complex, subunit Nhp2, eukaryote (IPR002415); Ribosomal protein L7Ae conserved site (IPR004037)	Core	0	0.036976348920863	0
Sro49_g028530	Tetratricopeptide-like helical domain superfamily (IPR011990); Tetratricopeptide repeat (IPR019734); Tetratricopeptide repeat-containing domain (IPR013026); S-adenosyl-L-methionine-dependent methyltransferase (IPR029063)	Core	0.001680827860848	0.026085288673469	0.064435854319599
Sro49_g028540	-	Core	0.002967303022839	0.038051952851182	0.077980308512524
Sro49_g028550	CoaB-like superfamily (IPR035929); DNA/pantothenate metabolism flavoprotein, C-terminal (IPR007085)	Core	0.00422209395667	0.035750384363636	0.118099260520539
Sro49_g028560	Ankyrin repeat-containing domain (IPR020683); Ankyrin repeat-containing domain superfamily (IPR036770)	Core	No data	No data	No data
Sro49_g028570	MaoC-like dehydratase domain (IPR002539); HotDog domain superfamily (IPR029069)	Core	0.003020324815271	0.011495686788991	0.262735482508398
Sro49_g028580	-	Core	0.001755672325976	0.011105512188366	0.158090171456973
Sro49_g028590	-	Core	No data	No data	No data
Sro49_g028600	-	Dispensable	No data	No data	No data
Sro49_g028610	-	Core	0.002402238970588	0.018831775568182	0.127563062861
Sro49_g028620	Helix-hairpin-helix motif (IPR000445); Helix-hairpin-helix DNA-binding motif, class 1 (IPR003583); DNA glycosylase (IPR011257)	Core	0.005676003058824	0.027997548461539	0.202732145159813
Sro49_g028621	-	Core	0.005128205128205	0.024561403508772	0.208791208791209
Sro49_g028630	Ribonuclease H superfamily (IPR036397); Ribonuclease H-like superfamily (IPR012337)	Core	No data	No data	No data
Sro49_g028640	Chlorophyll a/b binding domain superfamily (IPR023329); Chlorophyll A-B binding protein, plant (IPR001344); Chlorophyll A-B binding protein (IPR022796)	Core	0.00549640155642	0.020053468941177	0.274087319881812
Sro49_g028650	EGF-like, conserved site (IPR013032); EGF-like domain (IPR000742)	Core	0.000944192215409	0.016724692850596	0.056454980898235
Sro49_g028660	-	Dispensable	No data	No data	No data
Sro49_g028670	Ribonuclease Z/Hydroxyacylglutathione hydrolase-like (IPR036866)	Core	0.001058431056981	0.035159813623978	0.03010343195504
Sro49_g028680	Thioredoxin-like fold (IPR012336); Thioredoxin domain (IPR013766); Thioredoxin-like superfamily (IPR036249)	Core	0.001960393552632	0.019126853974895	0.102494302262393
Sro49_g028690	-	Dispensable	No data	No data	No data
Sro49_g028700	Ribonuclease H superfamily (IPR036397); Piwi domain (IPR003165); PAZ domain (IPR003100); Zinc finger C2H2-type (IPR013087); Ribonuclease H-like superfamily (IPR012337); PAZ domain superfamily (IPR036085)	Core	0.000668856999085	0.021876399560118	0.030574363813709
Sro49_g028710	GPCR family 3, GABA-B receptor (IPR002455); GPCR family 3, C-terminal (IPR017978); Receptor, ligand binding region (IPR001828); GPCR, family 3 (IPR000337); Periplasmic binding protein-like I (IPR028082)	Core	0.002721501932214	0.023021348645887	0.118216442228304
Sro49_g028720	DNA polymerase alpha, zinc finger domain superfamily (IPR038256); DNA polymerase, palm domain superfamily (IPR023211); Ribonuclease H superfamily (IPR036397); DNA-directed DNA polymerase, family B, exonuclease domain (IPR006133); Zinc finger, DNA-directed DNA polymerase, family B, alpha (IPR015088); DNA-directed DNA polymerase, family B, multifunctional domain (IPR006134); DNA polymerase alpha catalytic subunit, N-terminal domain (IPR024647); DNA-directed DNA polymerase, family B (IPR006172); DNA-directed DNA polymerase, family B, conserved site (IPR017964); Ribonuclease H-like superfamily (IPR012337)	Core	0.001681799887377	0.03653140687914	0.046037096051101
Sro49_g028730	ENTH/VHS (IPR008942); AP-4 complex accessory subunit Tepsin (IPR039273)	Core	0.000570853448276	0.024423094831731	0.023373509876979
Sro49_g028740	Domain of unknown function DUF1995 (IPR018962)	Core	0.003476080329755	0.02651584654498	0.131094450401874
Sro49_g028750	Aminoglycoside phosphotransferase (IPR002575); UbiB domain (IPR004147); Protein kinase domain (IPR000719); Protein kinase-like domain superfamily (IPR011009)	Core	0.000585420891875	0.025956648496241	0.022553793566999
Sro49_g028760	Glycoside hydrolase family 18, catalytic domain (IPR001223); Glycoside hydrolase superfamily (IPR017853)	Core	No data	No data	No data
Sro49_g028770	Glycoside hydrolase family 1 (IPR001360); Glycosyl hydrolases family 1, N-terminal conserved site (IPR033132); Glycoside hydrolase superfamily (IPR017853); Glycoside hydrolase, family 1, beta-glucosidase (IPR017736)	Core	No data	No data	No data
Sro49_g028780	-	Core	No data	No data	No data
Sro49_g028790	Leucine-rich repeat domain superfamily (IPR032675)	Core	0.003694744110276	0.010623361866667	0.347794244105421
Sro49_g028800	Pectin lyase fold/virulence factor (IPR011050)	Core	0.006237713570613	0.023512842562929	0.265289641348906
Sro49_g028810	-	Core	0.006585179659763	0.044459777008929	0.148115445078387
Sro49_g028820	Hexapeptide repeat (IPR001451); Trimeric LpxA-like superfamily (IPR011004)	Core	0.002625668323543	0.029043574719101	0.090404447418654
Sro49_g028830	SET domain (IPR001214)	Core	0.004629193453355	0.03013004	0.153640468228889
Sro49_g028840	-	Core	0.003330522061092	0.014209893658537	0.234380505662086
Sro49_g028850	-	Core	0.004746559778736	0.016790472014697	0.282693647598553
Sro49_g028860	-	Core	No data	No data	No data
Sro49_g028870	Multi antimicrobial extrusion protein (IPR002528)	Core	0.00383574368231	0.033892022818792	0.113175413070467
Sro49_g028880	Multi antimicrobial extrusion protein (IPR002528)	Core	0.001472162740899	0.023811353313253	0.061826084453587
Sro49_g028890	Methyltransferase-like protein 24 (IPR026913); Methyltransferase domain (IPR025714)	Core	No data	No data	No data
Sro49_g028900	Ankyrin repeat-containing domain (IPR020683); Ankyrin repeat-containing domain superfamily (IPR036770); Ankyrin repeat (IPR002110)	Dispensable	No data	No data	No data
Sro49_g028910	Small-subunit processome, Utp11 (IPR007144)	Core	No data	No data	No data
Sro49_g028920	Ribosomal protein L3 (IPR000597); Ribosomal protein L3, conserved site (IPR019926); Translation protein, beta-barrel domain superfamily (IPR009000)	Core	No data	No data	No data
Sro490_g153410	Bax inhibitor 1-related (IPR006214)	Dispensable	No data	No data	No data
Sro490_g153420	Glutamine synthetase, N-terminal domain superfamily (IPR036651); Glutamine synthetase, beta-Grasp domain (IPR008147); Glutamine synthetase, catalytic domain (IPR008146); Glutamine synthetase, glycine-rich site (IPR027303); Glutamine synthetase, N-terminal conserved site (IPR027302); Glutamine synthetase/guanido kinase, catalytic domain (IPR014746)	Core	No data	No data	No data
Sro490_g153430	CRAL-TRIO lipid binding domain superfamily (IPR036865); CRAL-TRIO lipid binding domain (IPR001251)	Core	0.003160074337427	0.006980896766744	0.452674555005821
Sro490_g153440	YtoQ family protein (IPR019884)	Core	0.007155496213425	0.018564371287129	0.385442421009231
Sro490_g153450	Cytochrome b5-like heme/steroid binding domain superfamily (IPR036400); Oxidoreductase, molybdopterin-binding domain superfamily (IPR036374); Oxidoreductase, molybdopterin-binding domain (IPR000572); Cytochrome b5-like heme/steroid binding domain (IPR001199); Eukaryotic molybdopterin oxidoreductase (IPR008335); Cytochrome b5, heme-binding site (IPR018506)	Core	0.01098371931084	0.008721523476298	1.25938081124126
Sro490_g153460	Cytochrome P450 superfamily (IPR036396); Cytochrome P450 (IPR001128); Cytochrome P450, cholesterol 7-alpha-monooxygenase-type (IPR024204); Cytochrome P450, E-class, group IV (IPR002403); Cytochrome P450, conserved site (IPR017972)	Core	0.006275196351931	0.033463347014925	0.187524468163107
Sro490_g153470	Ribosomal protein L40e superfamily (IPR038587); Ribosomal protein L40e (IPR001975); Ubiquitin domain (IPR000626); Ubiquitin (IPR019956); Ubiquitin conserved site (IPR019954); Ubiquitin-like domain superfamily (IPR029071); Zinc-binding ribosomal protein (IPR011332)	Core	0	0.011567171641791	0
